@relation 'Datos-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R12-13,16'

@attribute age numeric
@attribute job {housemaid,services,admin.,blue-collar,technician,retired,management,unemployed,self-employed,entrepreneur,student}
@attribute marital {married,single,divorced}
@attribute education {basic.4y,high.school,basic.6y,basic.9y,professional.course,university.degree,illiterate}
@attribute default {no,yes}
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute month {may,jun,jul,aug,oct,nov,dec,mar,apr,sep}
@attribute day_of_week {mon,tue,wed,thu,fri}
@attribute campaign numeric
@attribute previous numeric
@attribute cons.price.idx numeric
@attribute cons.conf.idx numeric
@attribute nr.employed numeric
@attribute y {no,yes}

@data
45,technician,married,university.degree,no,no,yes,jun,tue,4,0,94.465,-41.8,5228.1,yes
35,services,married,high.school,no,no,no,jun,wed,14,0,94.465,-41.8,5228.1,no
30,blue-collar,single,basic.9y,no,no,no,jun,wed,11,0,94.465,-41.8,5228.1,no
35,blue-collar,married,basic.4y,no,yes,no,jun,wed,6,0,94.465,-41.8,5228.1,no
42,technician,single,high.school,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
44,admin.,married,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
48,retired,married,basic.4y,no,no,no,jun,wed,8,0,94.465,-41.8,5228.1,no
26,admin.,single,high.school,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
30,services,divorced,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
56,blue-collar,married,basic.9y,no,no,no,jun,wed,6,0,94.465,-41.8,5228.1,no
26,blue-collar,married,basic.9y,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
50,admin.,married,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
34,entrepreneur,married,basic.4y,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
52,retired,married,basic.4y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,yes
58,admin.,single,university.degree,no,no,yes,jun,wed,3,0,94.465,-41.8,5228.1,no
50,technician,married,professional.course,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
43,blue-collar,married,basic.4y,no,yes,no,jun,wed,4,0,94.465,-41.8,5228.1,no
46,blue-collar,married,professional.course,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
45,blue-collar,married,basic.4y,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
31,admin.,married,high.school,no,yes,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
39,services,married,high.school,no,yes,no,jun,wed,3,0,94.465,-41.8,5228.1,no
31,technician,married,professional.course,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
34,management,married,university.degree,no,no,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
46,blue-collar,married,basic.6y,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
30,blue-collar,married,basic.4y,no,yes,no,jun,wed,3,0,94.465,-41.8,5228.1,no
30,student,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,yes
37,technician,single,high.school,no,yes,no,jun,wed,3,0,94.465,-41.8,5228.1,no
38,admin.,married,basic.6y,no,no,no,jun,wed,3,0,94.465,-41.8,5228.1,no
41,admin.,married,university.degree,no,no,no,jun,wed,4,0,94.465,-41.8,5228.1,no
48,admin.,divorced,high.school,no,no,no,jun,wed,3,0,94.465,-41.8,5228.1,no
39,blue-collar,married,basic.9y,no,yes,no,jun,wed,4,0,94.465,-41.8,5228.1,no
41,self-employed,married,basic.4y,no,yes,no,jun,wed,3,0,94.465,-41.8,5228.1,no
57,blue-collar,married,basic.4y,no,yes,no,jun,wed,5,0,94.465,-41.8,5228.1,no
31,blue-collar,married,basic.6y,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
41,admin.,single,university.degree,no,yes,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
54,admin.,divorced,university.degree,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
42,blue-collar,single,basic.4y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
32,blue-collar,married,professional.course,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
47,admin.,divorced,university.degree,no,no,no,jun,wed,4,0,94.465,-41.8,5228.1,no
26,admin.,single,high.school,no,yes,yes,jun,wed,15,0,94.465,-41.8,5228.1,yes
39,admin.,married,high.school,no,yes,no,jun,wed,4,0,94.465,-41.8,5228.1,yes
36,entrepreneur,married,basic.6y,no,no,no,jun,wed,5,0,94.465,-41.8,5228.1,no
26,blue-collar,single,basic.6y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
32,blue-collar,single,university.degree,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
29,unemployed,married,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
30,admin.,married,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
38,admin.,single,university.degree,no,no,yes,jun,wed,1,0,94.465,-41.8,5228.1,yes
25,admin.,single,high.school,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
33,admin.,married,university.degree,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
41,technician,married,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
31,blue-collar,married,basic.4y,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
29,admin.,married,high.school,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
42,admin.,married,basic.6y,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
35,admin.,single,high.school,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,yes
60,admin.,married,high.school,no,no,yes,jun,wed,8,0,94.465,-41.8,5228.1,no
48,admin.,married,high.school,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
58,blue-collar,divorced,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
46,admin.,married,high.school,no,yes,yes,jun,wed,10,0,94.465,-41.8,5228.1,no
30,services,single,professional.course,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
31,blue-collar,married,basic.6y,no,no,no,jun,wed,4,0,94.465,-41.8,5228.1,no
34,admin.,single,university.degree,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
37,admin.,divorced,university.degree,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
24,student,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
58,services,married,basic.4y,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
59,retired,married,professional.course,no,yes,no,jun,wed,9,0,94.465,-41.8,5228.1,no
36,entrepreneur,married,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
28,management,single,university.degree,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
31,blue-collar,married,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
23,blue-collar,single,basic.9y,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
34,technician,divorced,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
40,admin.,married,high.school,no,yes,yes,jun,wed,10,0,94.465,-41.8,5228.1,no
46,technician,married,professional.course,no,yes,no,jun,wed,8,0,94.465,-41.8,5228.1,no
25,blue-collar,married,high.school,no,no,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
33,admin.,married,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
26,technician,single,professional.course,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
32,admin.,single,university.degree,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
50,admin.,single,university.degree,no,no,no,jun,wed,6,0,94.465,-41.8,5228.1,no
32,admin.,single,university.degree,no,no,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
26,technician,single,professional.course,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
34,admin.,married,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,yes
31,services,single,high.school,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
34,management,married,university.degree,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
31,services,single,high.school,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
26,blue-collar,single,basic.6y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
42,blue-collar,married,basic.4y,no,yes,yes,jun,wed,9,0,94.465,-41.8,5228.1,no
26,management,single,basic.9y,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
27,self-employed,single,university.degree,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
30,blue-collar,married,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
50,admin.,married,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
55,retired,divorced,professional.course,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
50,self-employed,married,basic.9y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
52,retired,married,basic.4y,no,no,yes,jun,wed,3,0,94.465,-41.8,5228.1,no
36,blue-collar,single,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
29,admin.,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
36,blue-collar,married,basic.4y,no,no,no,jun,wed,4,0,94.465,-41.8,5228.1,no
26,admin.,married,high.school,no,yes,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
25,admin.,married,high.school,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
45,self-employed,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
28,blue-collar,single,high.school,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
31,blue-collar,divorced,basic.9y,no,yes,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
27,student,single,university.degree,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
32,services,married,high.school,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
57,blue-collar,married,basic.9y,no,yes,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
27,blue-collar,single,basic.6y,no,yes,yes,jun,wed,3,0,94.465,-41.8,5228.1,no
39,blue-collar,married,basic.6y,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
50,technician,married,professional.course,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
29,admin.,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
31,blue-collar,single,basic.9y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,yes
25,services,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
38,blue-collar,married,basic.6y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
38,blue-collar,single,high.school,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,yes
49,housemaid,divorced,basic.6y,no,yes,no,jun,wed,3,0,94.465,-41.8,5228.1,no
53,technician,married,professional.course,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
35,student,single,high.school,no,no,no,jun,wed,4,0,94.465,-41.8,5228.1,no
32,admin.,married,university.degree,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,yes
30,services,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
28,blue-collar,single,basic.9y,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
33,admin.,single,university.degree,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
33,unemployed,married,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,yes
25,admin.,single,high.school,no,yes,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
25,student,single,high.school,no,no,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
32,housemaid,married,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
25,admin.,married,university.degree,no,yes,no,jun,wed,8,0,94.465,-41.8,5228.1,no
31,admin.,single,university.degree,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
42,admin.,divorced,university.degree,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
45,management,married,university.degree,no,yes,no,jun,wed,3,0,94.465,-41.8,5228.1,no
52,blue-collar,married,basic.4y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
26,student,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
40,housemaid,divorced,high.school,no,no,no,jun,wed,6,0,94.465,-41.8,5228.1,yes
29,admin.,single,university.degree,no,no,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
31,blue-collar,married,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
53,management,married,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
36,blue-collar,married,basic.9y,no,no,yes,jun,wed,1,0,94.465,-41.8,5228.1,yes
56,admin.,married,university.degree,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
48,blue-collar,married,basic.9y,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
32,services,married,high.school,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
27,technician,single,university.degree,no,no,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
26,admin.,single,high.school,no,no,no,jun,wed,6,0,94.465,-41.8,5228.1,no
31,admin.,married,high.school,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
35,blue-collar,married,high.school,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
56,housemaid,married,basic.4y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
34,technician,divorced,basic.9y,no,no,no,jun,wed,3,0,94.465,-41.8,5228.1,no
39,admin.,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
31,admin.,married,university.degree,no,yes,no,jun,wed,6,0,94.465,-41.8,5228.1,no
49,admin.,married,university.degree,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
42,services,married,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
41,blue-collar,married,basic.4y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
37,blue-collar,married,basic.6y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
51,blue-collar,married,basic.4y,no,yes,no,jun,wed,10,0,94.465,-41.8,5228.1,no
39,admin.,single,high.school,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
41,blue-collar,married,basic.4y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
53,blue-collar,married,basic.4y,no,yes,no,jun,wed,7,0,94.465,-41.8,5228.1,no
32,blue-collar,married,basic.4y,no,yes,no,jun,wed,8,0,94.465,-41.8,5228.1,no
50,housemaid,divorced,high.school,no,yes,no,jun,wed,4,0,94.465,-41.8,5228.1,no
25,admin.,single,university.degree,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,yes
45,management,married,university.degree,no,yes,no,jun,wed,6,0,94.465,-41.8,5228.1,no
61,retired,married,high.school,no,yes,no,jun,wed,4,0,94.465,-41.8,5228.1,no
51,unemployed,married,basic.4y,no,no,yes,jun,wed,5,0,94.465,-41.8,5228.1,no
33,admin.,single,high.school,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
25,admin.,single,university.degree,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
23,blue-collar,married,basic.9y,no,yes,no,jun,wed,3,0,94.465,-41.8,5228.1,no
35,admin.,married,high.school,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
29,unemployed,single,university.degree,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
42,blue-collar,married,basic.9y,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
32,admin.,single,high.school,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
37,unemployed,married,professional.course,no,no,no,jun,wed,16,0,94.465,-41.8,5228.1,no
38,admin.,married,high.school,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
41,entrepreneur,married,basic.4y,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
40,blue-collar,married,basic.4y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
32,admin.,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
50,admin.,married,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
27,blue-collar,single,basic.9y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
36,blue-collar,single,basic.9y,no,yes,no,jun,wed,7,0,94.465,-41.8,5228.1,no
45,services,married,basic.6y,no,yes,no,jun,wed,10,0,94.465,-41.8,5228.1,no
35,technician,single,professional.course,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
30,services,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
36,admin.,married,basic.9y,no,no,no,jun,wed,3,0,94.465,-41.8,5228.1,no
26,blue-collar,married,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
26,admin.,married,high.school,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
32,blue-collar,married,basic.4y,no,no,no,jun,wed,5,0,94.465,-41.8,5228.1,no
29,admin.,single,high.school,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
26,self-employed,married,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
46,blue-collar,married,basic.9y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
39,technician,married,professional.course,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
46,blue-collar,married,basic.9y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
27,unemployed,single,university.degree,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
32,admin.,married,university.degree,no,no,no,jun,wed,3,0,94.465,-41.8,5228.1,no
48,admin.,divorced,professional.course,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
42,blue-collar,married,basic.9y,no,no,no,jun,wed,6,0,94.465,-41.8,5228.1,no
32,technician,married,professional.course,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
23,services,single,high.school,no,no,no,jun,wed,9,0,94.465,-41.8,5228.1,no
35,unemployed,married,basic.9y,no,yes,no,jun,wed,4,0,94.465,-41.8,5228.1,no
59,retired,married,basic.6y,no,no,no,jun,wed,5,0,94.465,-41.8,5228.1,no
27,blue-collar,married,basic.9y,no,yes,yes,jun,wed,4,0,94.465,-41.8,5228.1,no
53,admin.,divorced,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
50,blue-collar,married,basic.4y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
41,blue-collar,married,basic.4y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
52,management,divorced,university.degree,no,no,no,jun,wed,4,0,94.465,-41.8,5228.1,no
36,entrepreneur,married,university.degree,no,yes,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
27,services,single,high.school,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
38,admin.,single,university.degree,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
25,blue-collar,married,basic.9y,no,yes,no,jun,wed,4,0,94.465,-41.8,5228.1,no
29,blue-collar,single,university.degree,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
51,blue-collar,married,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
29,services,married,high.school,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
45,admin.,single,high.school,no,no,no,jun,wed,6,0,94.465,-41.8,5228.1,no
56,admin.,single,basic.9y,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
47,blue-collar,married,university.degree,no,no,yes,jun,wed,13,0,94.465,-41.8,5228.1,no
28,blue-collar,married,basic.6y,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
39,blue-collar,married,basic.6y,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
53,management,married,basic.6y,no,yes,no,jun,wed,6,0,94.465,-41.8,5228.1,no
28,admin.,married,high.school,no,no,no,jun,wed,3,0,94.465,-41.8,5228.1,no
45,blue-collar,married,high.school,no,no,no,jun,wed,4,0,94.465,-41.8,5228.1,no
36,blue-collar,married,basic.9y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
36,blue-collar,married,basic.9y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
47,blue-collar,married,basic.9y,no,no,yes,jun,wed,3,0,94.465,-41.8,5228.1,no
40,admin.,divorced,basic.6y,no,no,yes,jun,wed,3,0,94.465,-41.8,5228.1,no
31,blue-collar,single,basic.9y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
36,technician,single,basic.9y,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
44,blue-collar,divorced,basic.4y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
24,technician,single,high.school,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
45,entrepreneur,married,university.degree,no,no,no,jun,wed,16,0,94.465,-41.8,5228.1,no
54,entrepreneur,married,university.degree,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
35,blue-collar,single,basic.4y,no,yes,no,jun,wed,15,0,94.465,-41.8,5228.1,no
49,blue-collar,married,university.degree,no,no,no,jun,wed,4,0,94.465,-41.8,5228.1,no
38,technician,married,university.degree,no,no,no,jun,wed,4,0,94.465,-41.8,5228.1,no
55,retired,divorced,professional.course,no,yes,no,jun,wed,4,0,94.465,-41.8,5228.1,no
27,technician,married,professional.course,no,yes,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
54,technician,married,professional.course,no,yes,no,jun,wed,6,0,94.465,-41.8,5228.1,no
25,services,single,high.school,no,no,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
40,technician,married,professional.course,no,no,no,jun,wed,5,0,94.465,-41.8,5228.1,no
40,management,married,basic.6y,no,yes,no,jun,wed,6,0,94.465,-41.8,5228.1,no
47,blue-collar,married,basic.4y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
46,admin.,divorced,university.degree,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
46,blue-collar,married,high.school,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
52,technician,married,high.school,no,yes,no,jun,wed,1,0,94.465,-41.8,5228.1,no
30,blue-collar,married,basic.6y,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
39,admin.,single,high.school,no,no,no,jun,wed,2,0,94.465,-41.8,5228.1,no
54,admin.,married,university.degree,no,yes,no,jun,wed,10,0,94.465,-41.8,5228.1,no
36,technician,married,basic.9y,no,yes,yes,jun,wed,2,0,94.465,-41.8,5228.1,no
33,blue-collar,married,basic.4y,no,yes,yes,jun,wed,4,0,94.465,-41.8,5228.1,no
37,blue-collar,single,university.degree,no,no,no,jun,wed,10,0,94.465,-41.8,5228.1,no
59,blue-collar,married,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
37,blue-collar,married,basic.4y,no,yes,no,jun,wed,2,0,94.465,-41.8,5228.1,no
38,blue-collar,married,basic.6y,no,yes,no,jun,wed,3,0,94.465,-41.8,5228.1,no
33,technician,divorced,professional.course,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
34,services,married,university.degree,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
38,technician,married,professional.course,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
42,blue-collar,married,basic.6y,no,no,yes,jun,wed,1,0,94.465,-41.8,5228.1,no
27,blue-collar,married,basic.9y,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
22,services,single,high.school,no,no,no,jun,wed,1,0,94.465,-41.8,5228.1,no
26,services,married,high.school,no,no,yes,jun,wed,11,0,94.465,-41.8,5228.1,no
51,technician,divorced,professional.course,no,no,no,jun,thu,3,0,94.465,-41.8,5228.1,no
51,admin.,married,high.school,no,no,yes,jun,thu,1,0,94.465,-41.8,5228.1,no
40,unemployed,divorced,high.school,no,no,yes,jun,thu,1,0,94.465,-41.8,5228.1,no
35,services,divorced,high.school,no,yes,no,jun,thu,1,0,94.465,-41.8,5228.1,no
54,admin.,married,high.school,no,yes,no,jun,thu,1,0,94.465,-41.8,5228.1,no
43,blue-collar,married,basic.9y,no,yes,no,jun,thu,1,0,94.465,-41.8,5228.1,no
36,technician,married,professional.course,no,no,no,jun,thu,1,0,94.465,-41.8,5228.1,no
45,services,married,high.school,no,no,no,jun,thu,1,0,94.465,-41.8,5228.1,no
32,self-employed,married,university.degree,no,no,no,jun,thu,1,0,94.465,-41.8,5228.1,no
39,blue-collar,married,professional.course,no,yes,no,jun,thu,1,0,94.465,-41.8,5228.1,no
36,admin.,divorced,high.school,no,no,no,jun,thu,1,0,94.465,-41.8,5228.1,no
44,entrepreneur,single,university.degree,no,no,no,jun,thu,1,0,94.465,-41.8,5228.1,no
37,blue-collar,married,professional.course,no,yes,no,jun,thu,1,0,94.465,-41.8,5228.1,no
37,blue-collar,married,professional.course,no,yes,no,jun,thu,1,0,94.465,-41.8,5228.1,no
36,blue-collar,married,university.degree,no,no,no,jun,thu,1,0,94.465,-41.8,5228.1,no
46,self-employed,married,basic.9y,no,no,no,jun,thu,1,0,94.465,-41.8,5228.1,no
58,blue-collar,married,professional.course,no,no,yes,jun,thu,1,0,94.465,-41.8,5228.1,no
34,management,married,university.degree,no,no,no,jun,thu,1,0,94.465,-41.8,5228.1,no
45,admin.,married,university.degree,no,no,no,jun,thu,8,0,94.465,-41.8,5228.1,no
43,technician,married,professional.course,no,no,no,jun,thu,2,0,94.465,-41.8,5228.1,no
34,management,married,university.degree,no,yes,no,jun,thu,1,0,94.465,-41.8,5228.1,no
45,blue-collar,married,basic.9y,no,yes,no,jun,thu,1,0,94.465,-41.8,5228.1,no
23,services,single,professional.course,no,no,no,jun,thu,1,0,94.465,-41.8,5228.1,no
33,admin.,single,professional.course,no,no,no,jun,thu,1,0,94.465,-41.8,5228.1,no
45,self-employed,married,university.degree,no,yes,no,jun,thu,11,0,94.465,-41.8,5228.1,no
26,self-employed,married,university.degree,no,yes,no,jun,thu,2,0,94.465,-41.8,5228.1,no
52,blue-collar,married,basic.9y,no,yes,no,jun,thu,2,0,94.465,-41.8,5228.1,no
